,val_loss,loss
0,0.524390399514748,1.4365240680094924
1,0.4590458455931377,0.6069872367131276
2,0.35863579033043586,0.4866582083328985
3,0.3237356611513739,0.41177095068822217
4,0.2786025299961344,0.35629400281018636
5,0.30239124154222424,0.3104599269583875
6,0.23550960105921834,0.2740284043422046
7,0.2333611608579241,0.24375716894635668
8,0.21895728884952997,0.21784041774248453
9,0.17413357738497223,0.19677101280702697
10,0.1613475440317774,0.18019908747500551
11,0.31065682315180454,0.1606512825876826
12,0.14114030096771682,0.1448891115661093
13,0.13508415995853876,0.13337290548801178
14,0.16712749167322524,0.12215997836356166
15,0.12362057818421002,0.11212797325244006
16,0.12520534647215764,0.10269564393393622
17,0.1078145542168265,0.09713604102353673
18,0.09915186026560262,0.08990817483592914
19,0.11108612899709805,0.08716124503688362
20,0.12818536037588354,0.08189544881029334
21,0.08953002388841413,0.0794310721603646
22,0.09906427086574103,0.07369093434907126
23,0.09085169460973129,0.07163538888800199
24,0.13985480032677722,0.07055176818994695
25,0.08059020233271745,0.06793721196604362
26,0.0759553351499177,0.06505139597436903
27,0.07358847410954865,0.06363298611523342
28,0.07255943214952065,0.061511891308107275
29,0.07412805260695847,0.0589598017741375
30,0.06970778811594536,0.05834117293120837
31,0.08600475505508226,0.054873162954510515
32,0.07069090980614347,0.054642383170133986
33,0.07950658772526116,0.05424680881940016
34,0.08781569722691193,0.05276757877964188
35,0.09440922583705685,0.05089638246793879
36,0.06518534254557981,0.05051908888392965
37,0.06082366644014866,0.04931120880773858
38,0.06815847952671239,0.04877472956549699
39,0.09884459072439541,0.04744718324960715
40,0.07807746142002162,0.04748392348192544
41,0.08632637735070853,0.04458219357458
42,0.06263364999752327,0.04479078338804032
43,0.06352271544081824,0.04592752496383629
44,0.06180824154409869,0.042391237004131097
45,0.061361890708284426,0.04289328054954542
46,0.05834440923676702,0.04194090747837839
47,0.06235161282012028,0.04330940303235497
48,0.055337888523569245,0.04270698689880005
49,0.060854859422580364,0.04080737795988494
50,0.055672175411520336,0.040636086456856096
51,0.06283735011158319,0.040033873911084976
52,0.05883091023843277,0.04020845806460279
53,0.05986282142071889,0.03883360883325201
54,0.062341859672457124,0.03665079883103373
55,0.09169542354169151,0.03798988088430228
56,0.07202144290132476,0.036478473353899706
57,0.061896347265525405,0.035407017567421976
58,0.06596214956984732,0.03682591577694623
59,0.05028958016722073,0.03652880346128242
60,0.050933839652338636,0.035419527504625625
61,0.05516136071364868,0.03499108901894386
62,0.05598107607934275,0.03522575012116233
63,0.0498408384584441,0.03434790442432499
64,0.07250235188623955,0.033749345797049565
65,0.05049670619770811,0.03390694627621468
66,0.13938872805369898,0.03471301066502355
67,0.05251645753389509,0.033108375960814763
68,0.053056482368795746,0.03316715902521281
69,0.050095058316961295,0.03208210168586993
70,0.06136706330506085,0.033415390356893476
71,0.04820032004505543,0.030980128527696833
72,0.050470648595852215,0.03131729630383545
73,0.05606680771546998,0.03193708203652689
74,0.04681411441323793,0.031054413426245035
75,0.06293732819005186,0.030258519150098816
76,0.04677224981373754,0.030600771197849447
77,0.050889555405219784,0.030540762636609847
78,0.04765953930287525,0.029414816311211265
79,0.05065095023862247,0.030288823340384394
80,0.049785304854949704,0.0293930428181935
81,0.04688110682617855,0.02808763481535136
82,0.050024716034898616,0.028220715454606107
83,0.05276187155487502,0.0286197284663745
84,0.045522869624234186,0.03024292029564643
85,0.04820056896051163,0.028423207905955837
86,0.054843901949269434,0.028079267681455418
87,0.07022025805388765,0.028317242913357167
88,0.05440908769521807,0.02816742455836227
89,0.0529185360875623,0.027850863350418635
90,0.04879123098744548,0.02694155624209917
91,0.046394715520548704,0.027951450535063257
92,0.045881850459599145,0.02756154861859308
93,0.053086154133521864,0.026987095422977787
94,0.044303685089050256,0.026601706377649657
95,0.06469072881590557,0.025763721682853794
96,0.04637934461309405,0.026599367047010658
97,0.04346497762085769,0.025656018427751382
98,0.04811923039957808,0.02601032320270482
99,0.04464949339334601,0.025997482899150187
100,0.04855986169993584,0.0254912330282077
101,0.043021164107792484,0.02525780433937028
102,0.04490173109646501,0.025583860813890927
103,0.042355953979081123,0.024803261468239537
104,0.04304341847086188,0.024825510750020572
105,0.057695015809806106,0.025655244335363987
106,0.04350796495311953,0.02446334313079447
107,0.04593515962068671,0.024885254651078693
108,0.05624264543279638,0.024554149425369216
109,0.04869772049740617,0.024021941574033312
110,0.0418654007057251,0.02426444981868387
111,0.05673335732644415,0.023855362271363457
112,0.05697798788400706,0.023732380826253657
113,0.044579201055864985,0.023245348866786204
114,0.04423207508519365,0.023924318522983268
115,0.04922682343445388,0.023350589763107454
116,0.05320584704282836,0.02269141556892932
117,0.04314423990367081,0.02346750455843968
118,0.053122433322697435,0.023167558499502486
119,0.04919677923612407,0.023520891810110314
120,0.04846012485878808,0.022765818083436137
121,0.047130135817480795,0.021964978731274145
122,0.05791315423150368,0.022675273265821496
123,0.05524667666610238,0.022154346304162457
124,0.05311855916759651,0.02207436758954137
125,0.044441861347318284,0.0222891574432111
126,0.04387068857847176,0.022783657668751896
127,0.08099602967353878,0.02206055879183859
128,0.04876935731601245,0.021971420179182837
129,0.04156885350425842,0.02199248380924629
130,0.04192067474273625,0.0214926833845006
131,0.0468557676805064,0.02195225263529554
132,0.05531206953848524,0.021083125734502012
133,0.04040383538735911,0.020775120446946817
134,0.04528266198823017,0.020816025470100103
135,0.04300836000976891,0.021514538058551413
136,0.041071073042935335,0.0209270063357637
137,0.04032716395819716,0.020817219262981856
138,0.041292357286943006,0.021250367314846714
139,0.05551685185855245,0.020813875911463952
140,0.045483456199685926,0.020649999593135605
141,0.04561268378948343,0.020647301542080016
142,0.04116817915380882,0.020507816231024455
143,0.0415572560552893,0.01993315662861849
144,0.04309052740558615,0.02013251549153832
145,0.04961517351161083,0.02006397094097793
146,0.04214664848126801,0.020860800135588265
147,0.040834338067494,0.019681208530749617
148,0.03998074533023271,0.020104647836069255
149,0.04212533555594571,0.020127572458793624
150,0.04466856622637199,0.019476161351290773
