,val_loss,loss
0,2.7030608294632636,34.63252365229496
1,1.3691709433870363,1.3213948860542784
2,1.3509781039994337,0.6415450199131112
3,1.4523534139388887,0.45407549554473503
4,1.0060166568004438,0.35191450653594847
5,1.2087900807704832,0.3066861739436622
6,1.12277256491149,0.25454621605533034
7,1.8634928994578093,0.22630076624602155
8,1.1928908833141985,0.1914956460332736
9,0.9803718763619221,0.18117392137340854
10,1.0511207970492358,0.16240016470938967
11,1.6323897978355144,0.17001740387490372
12,0.9196303481538894,0.14606890944088344
13,1.0999291269062774,0.1420182428569779
14,0.8313694949807792,0.12425762805772354
15,0.7043182697202185,0.12057807740949862
16,1.1079478315531914,0.1260301109523789
17,1.1497157260114923,0.11888254331802331
18,1.3613791333043517,0.11711152246391057
19,1.006539903838059,0.10675832086981964
20,0.8026736230685794,0.12872546778513017
21,0.9793736735000986,0.10267969942080662
22,0.8580999719685521,0.0937142884550858
23,1.0593962897220857,0.09355429868864182
24,0.7690975725357169,0.08414187186754564
25,0.8841034279668273,0.09258260468432938
26,0.8618629049785032,0.10833714320116498
27,0.9873216897983269,0.1065679572159477
28,0.9302961214422593,0.07758852364414162
29,0.6615366823567546,0.08157447033230619
30,0.9412696902975073,0.06979421202443147
31,1.0735327516283308,0.10132578965744769
32,0.8142270419397964,0.07354378282159887
33,0.9278707183640579,0.07608167630199318
34,0.9916391020337937,0.0644254074421921
35,1.22093221988584,0.07362332639937648
36,0.8863991567066738,0.08348534567011143
37,0.9364371131793618,0.06493092946777013
38,1.0633364171230146,0.06834877052938344
39,0.7230071188193824,0.06522206064407308
40,0.6913168883088774,0.06044773055596985
41,0.7832079139249079,0.06779961109394567
42,0.7691725804300731,0.06258793965616613
43,1.14016322925173,0.061126288681029664
44,0.7729790030441848,0.05634936134652519
45,0.9203176755623277,0.05383686808866375
46,1.008540242998471,0.06227152548107262
47,0.8641320319011294,0.056817293995891
48,0.8686048627486957,0.055513062914130995
49,1.0633841568613287,0.06116108690670908
50,0.8077859586095575,0.05322417116978647
51,0.8107392977023947,0.05493589420351327
52,0.822910731884059,0.06391381566370219
53,0.8413547975089163,0.05387420714620201
54,0.8394098853830047,0.053257798809097506
55,1.1274476287400195,0.05167998810145352
56,0.8518887647854283,0.05708464432551715
57,1.0065837087302372,0.0519096196706996
58,0.7927028335373977,0.04977123539009848
59,0.8512307731976063,0.052392358124149094
60,0.7702157852097685,0.04568641961783002
61,1.0339036721901353,0.04742033331592368
62,0.798451769410683,0.05631910070218815
63,0.8070740626950569,0.040461391899801635
64,0.918276740882197,0.04600463755860764
65,0.851289939645476,0.04553125716283298
66,0.8420542273028143,0.042811576488416825
67,0.8245118298554068,0.043516041792588944
68,0.7346814831489412,0.045423121177703675
69,0.9032412902474991,0.04533785107431349
70,0.9530972360977399,0.04870844307031125
71,0.9022224934817535,0.04177626045071938
72,0.7737271449836017,0.043112085413870106
73,0.7684559618898213,0.0408237413082247
74,1.0289500046246158,0.03722590721528184
75,0.8979815827214659,0.03822260670327587
76,1.0914153914146236,0.03917361396652053
77,1.1584099827141596,0.04339586837191408
78,0.8862011299931944,0.03638095980602818
79,0.9732641995246775,0.03830276166034882
80,0.8369985551082442,0.038332200964951955
81,0.7626912488725972,0.041040135711133324
82,0.8177539578799544,0.03691177601047269
83,0.8037577614995647,0.03371239907651558
84,0.8619653724097266,0.036711211895341746
85,0.867713872082715,0.041830744794266475
86,0.9944737649316271,0.03712542709154294
87,0.8100141128295748,0.034986894592650426
88,0.7697692759518553,0.032139300547727505
89,0.8688464268087753,0.03578874113515073
90,0.605477090657051,0.03500547685214591
91,0.8217561644286357,0.037977055840102476
92,0.9073167756273242,0.03195265812972315
93,0.9517996117399243,0.03595466033281761
94,0.8834603688987018,0.033586903040098065
95,0.8484067704290005,0.03164072866131551
96,0.8677991175299208,0.040935324910758644
97,0.8315290077566513,0.033849456751114164
98,0.7650853677336218,0.033277551926339875
99,0.7217415624651415,0.04549767323862809
100,0.9132598718398898,0.031741911659696705
101,0.8083823025520211,0.0332193960816532
102,0.9959390869281562,0.031233329097694957
103,0.7567796581484414,0.035340171383207365
104,0.7843280248454052,0.03432913176675235
105,0.839124324169065,0.030931101561838873
106,0.9077617895427008,0.02777326615281659
107,0.7990370285334846,0.03625423233782162
108,0.8238820120618848,0.03039913166442426
109,1.0893871808874196,0.029641964987661973
110,0.7397120781719978,0.03148187274861605
111,0.8325877404565294,0.032600570765594875
112,0.8773631086490424,0.030943393149724246
113,0.783991634199772,0.02765641150821197
114,0.7389805360380652,0.027954736941055863
115,0.8366231078584793,0.0320008943857995
116,0.7696261941505771,0.02745878263981129
117,0.809252118242198,0.028188097248548663
118,0.8328399275324028,0.025881278222420083
119,0.8008392368044172,0.02785345920313316
120,0.8182981154014324,0.03026982912456396
121,0.8193606857008535,0.02802587428066656
122,0.7828249891403274,0.02503985731172953
123,0.7461055162504976,0.028177267337469274
124,0.8078052828464602,0.0274341749221377
125,0.7628697111101573,0.02619362821111531
126,0.8161490006987098,0.02505626872677897
127,0.7795333879921824,0.028553151533107012
128,0.8009524250265413,0.026769025083258558
129,0.9621098054453657,0.0259780392194097
130,0.8609121303840224,0.025708141931695332
131,0.9193354075765375,0.023406235952065993
132,0.8326372626967031,0.02562259960529696
133,0.8070264820982083,0.026940304411717596
134,0.8994979265288179,0.02395517204688903
135,1.002424081323182,0.02773654863865269
136,0.7168199195063173,0.028569624491567303
137,0.7129175779267485,0.027767771328409983
