,,val_loss,loss
0,0,1.6650923263263233,5.660257611224565
0,1,0.6458366485945697,0.7940962943650319
0,2,0.3706675892686609,0.39727558134273727
0,3,0.25521633381326797,0.2573371010722106
0,4,0.21434906597795159,0.19232343051863549
0,5,0.1769504794346288,0.16057763567271754
0,6,0.15442522643822168,0.13885084189906555
0,7,0.14409663197882658,0.1250982593792778
0,8,0.12666116555042456,0.11337386354586142
0,9,0.12547707272133804,0.10391638199447546
0,10,0.11182957324635219,0.09637430293811414
0,11,0.10448198773590801,0.09008198297057414
0,12,0.10236886921774578,0.0849711885653807
0,13,0.09565042661035002,0.08006647259470986
0,14,0.09185058356359087,0.07581764846321495
0,15,0.09290148569592115,0.07259305799776557
0,16,0.08573745392593257,0.06931286186377411
0,17,0.08360664994992646,0.06667876246305476
0,18,0.08106503904306242,0.06385600130876985
0,19,0.07986284213993937,0.06165572447676485
0,20,0.07654363278831755,0.05923640132447339
0,21,0.07477288052733308,0.057572288570754526
0,22,0.0721749118983452,0.05590149803023084
0,23,0.07354988157749176,0.05431349969570792
0,24,0.06990576373972916,0.05283563218250099
0,25,0.06977571662276837,0.051390588145536785
0,26,0.06764085030394235,0.050173830402285825
0,27,0.0686681304035222,0.048643970283072324
0,28,0.06515661618245647,0.04724623069755844
0,29,0.06343441132107391,0.046112864585703246
0,30,0.06255288393479849,0.044666450726811614
0,31,0.06993710344354508,0.043781404715583776
0,32,0.06130349840143044,0.042761145392982335
0,33,0.059234362334159796,0.04167701584836989
0,34,0.06006387726133093,0.04077891318415176
0,35,0.05682284226411669,0.03998860647856975
0,36,0.058451422509448285,0.03938061629253329
0,37,0.056315730930549174,0.03857670124063986
0,38,0.056782370706643964,0.03808741427742025
0,39,0.055958068319435776,0.03744597779142514
0,40,0.05486879068715819,0.03638129104091272
0,41,0.054981971954183625,0.036049292095506294
0,42,0.053703694309800716,0.03520389667909503
0,43,0.05251974395196426,0.034493279995720716
0,44,0.052807275337979125,0.03400158178789485
0,45,0.051394070262832596,0.03375072015679727
0,46,0.051312272496558176,0.033018922302900613
0,47,0.05081846307357544,0.03265081798842224
0,48,0.04942164786270099,0.03213169611072987
0,49,0.05011148067750954,0.03190746676690949
0,50,0.050339526914317034,0.031179690785350527
0,51,0.049512721363253194,0.030957692739610614
0,52,0.04880342913305231,0.030621702610402764
0,53,0.047318540553888074,0.030537645164791166
0,54,0.047525147392685194,0.02985371921102532
0,55,0.04876306874338042,0.029116944131131292
0,56,0.046677557474433494,0.028896880289754727
0,57,0.04724155995866348,0.028537515162458293
0,58,0.045155549383368986,0.027992039513255754
0,59,0.05308097753618738,0.02766299944250568
0,60,0.04580559503709154,0.027071027763822465
0,61,0.043786706448775796,0.02688767649252455
0,62,0.04353224160562595,0.026292017887056394
0,63,0.044500288624188,0.025939024169630672
0,64,0.044007331925659934,0.02555025859543334
0,65,0.043339322742276594,0.025274652651888153
0,66,0.04227397298357757,0.025048299651954223
0,67,0.04465880693473252,0.024697014484162696
0,68,0.04681275417945655,0.024542593951406327
0,69,0.043515580147504805,0.02429855243327252
0,70,0.04144002314785431,0.02391645109100318
0,71,0.042473215327180666,0.02351311140255539
0,72,0.0411421985351687,0.023227895311189347
0,73,0.04178799558522666,0.022663959950636813
0,74,0.04291347990482312,0.022314316956369373
0,75,0.04210419472068402,0.022189450926463256
0,76,0.04183371512980884,0.022026540077181047
0,77,0.039961401072188554,0.02171975662439618
0,78,0.03971856823695704,0.02142477350767268
0,79,0.0387001449765243,0.021168076724440946
0,80,0.039961172922931866,0.021040838979196095
0,81,0.04481173667854863,0.020771393461918423
0,82,0.038707279380906394,0.020654842427756358
0,83,0.04490772105863529,0.020399052618389684
0,84,0.03849325561391309,0.020244638605369184
0,85,0.0377723442032713,0.019850610066998488
0,86,0.038257879576659555,0.019853406688203224
0,87,0.039579293392415116,0.01947098819853374
0,88,0.03873620703816414,0.019406154596429793
0,89,0.03778924638855046,0.019363038897086193
0,90,0.036774956919436386,0.019121676143841783
0,91,0.03783506014076947,0.018832562273782053
0,92,0.03725661964802613,0.018660860566786463
0,93,0.03888825451395488,0.018430510463585847
0,94,0.03826617667167057,0.018334995946388648
0,95,0.036802571061356315,0.018119547706290415
0,96,0.03621113758736056,0.017835299016572364
0,97,0.035564306227884854,0.0176027111724409
0,98,0.03596865489271474,0.01759110305060739
0,99,0.035635301305595876,0.017389495551524987
0,100,0.035831466423613685,0.017195304913619286
0,101,0.036756850922195786,0.01683901981022945
0,102,0.03683106256970044,0.0167684505437011
0,103,0.036461496510969596,0.016575208754341316
0,104,0.03653411659701117,0.016491456358111046
0,105,0.035010279221414344,0.016354209547140862
0,106,0.0353188033633191,0.016008537977823024
0,107,0.034601732794874406,0.015826150381974893
0,108,0.03396859757345298,0.015661545763467906
0,109,0.03648326021843943,0.015573035972455698
0,110,0.03653492664028271,0.015528137611082848
0,111,0.03428363309338175,0.015301162751822547
0,112,0.03366669497723356,0.015002676578149727
0,113,0.03369205257869119,0.015030206443542178
0,114,0.03369224673788536,0.014793479507535756
0,115,0.03452988815645279,0.014724614753699902
