,,val_loss,loss
0,0,3.2991970426343347,8.395073889156928
0,1,1.90845850001415,1.364427485528391
0,2,1.7631256724813302,0.7290767897086733
0,3,1.1958712154421314,0.5237489771008064
0,4,1.098914131947926,0.40701009843855895
0,5,1.0058573938355657,0.34596151513524886
0,6,0.9383876841056523,0.29695544215640757
0,7,0.7944321885778399,0.2471437950067608
0,8,0.8727572286657512,0.21732273129483504
0,9,0.6955628240049766,0.19225167163966433
0,10,0.7359498251541495,0.17603014026806255
0,11,0.6162082608257021,0.16459214609821618
0,12,0.5526963455483244,0.15169845885148472
0,13,0.6007911923777294,0.1576080250214038
0,14,0.5326501893586126,0.13002986179491752
0,15,0.5214607171824412,0.1229372234845877
0,16,0.5361674868267745,0.11642923848087082
0,17,0.5081069829869153,0.105944999225969
0,18,0.4645299025503873,0.1032236900025756
0,19,0.4614673430109259,0.09537046073781581
0,20,0.48361265989653585,0.09026704350149038
0,21,0.4702547580297357,0.08718880966206341
0,22,0.47622193312410066,0.08088251731987792
0,23,0.4246512984407359,0.0806968728132955
0,24,0.38767279273477095,0.0783517278902894
0,25,0.42349195345281965,0.07224673125768638
0,26,0.38334950600645223,0.06878449620192573
0,27,0.4133355925529461,0.0666081232167379
0,28,0.3646164457345831,0.06509811670341174
0,29,0.46785004896483395,0.06447925172505346
0,30,0.3682394786494706,0.06289364022607526
0,31,0.3631246573672506,0.060781497395897964
0,32,0.3549954494525646,0.05561652823005841
0,33,0.3586257049529423,0.05732678845448332
0,34,0.4341740421767305,0.054424445915980606
0,35,0.3526089230634896,0.05380556441369486
0,36,0.34607548109563113,0.05187249814641359
0,37,0.3343841492175469,0.050198719338186586
0,38,0.33399529890180224,0.048091786785988765
0,39,0.3401405058397448,0.046598373582083
0,40,0.33114268536050917,0.0467311441923194
0,41,0.35499277238922167,0.043506790218199136
0,42,0.32396701727741456,0.04386012894854049
0,43,0.31983120241775886,0.041664875163412385
0,44,0.3279525522674833,0.041824477909466376
0,45,0.3258634901325691,0.04164494188772892
0,46,0.31629198227316285,0.03946671361355001
0,47,0.3186100437393036,0.03912131224704926
0,48,0.31453534224497276,0.03827248420346511
0,49,0.32075928092516703,0.0375465625265337
0,50,0.30901174105593726,0.03549620727198499
0,51,0.3056085896682857,0.035949136092761895
0,52,0.3289344991956438,0.035482907727964724
0,53,0.3114097772340469,0.0361902940810002
0,54,0.3070516219463548,0.034040243349961745
0,55,0.30493770590042835,0.03290416784336042
0,56,0.31521963750200316,0.03294545821883759
0,57,0.30695601455463567,0.03239955877939697
0,58,0.290919206273086,0.03032462945606477
0,59,0.29674692791450785,0.03050392795241356
0,60,0.3114410560596459,0.03063836830542478
0,61,0.2881487204707021,0.030972625688100667
0,62,0.3063541251450337,0.029573653963298415
0,63,0.30524752116188625,0.028720127565240543
0,64,0.29226210971404176,0.027899673375840553
0,65,0.2903898417472546,0.02788977974413174
0,66,0.2793460211253225,0.02815199702922704
0,67,0.31723472921572293,0.02667253226989841
0,68,0.287875975539972,0.026346511770519554
0,69,0.2798207167407562,0.027010667871104687
0,70,0.28914082591683404,0.025740469705930823
0,71,0.281916703008519,0.024994279615860097
0,72,0.28751563469471014,0.025291913820515693
0,73,0.2907708045847604,0.024334423688492174
0,74,0.2773362237134297,0.023409879203979453
0,75,0.28444364354601637,0.02408312756258549
0,76,0.2926055034246351,0.023346205027425147
0,77,0.2743120223724196,0.023272048740176098
0,78,0.3010324197376303,0.02267442521848943
0,79,0.28951978757977487,0.02318474369141736
0,80,0.27009975180176676,0.022049095774076117
0,81,0.26246733309453346,0.023404071487299047
0,82,0.27683578633836337,0.021610589720320247
0,83,0.2755489535152619,0.021651724565309737
0,84,0.2737079463935838,0.02095630028848467
0,85,0.26425682853154947,0.02070607926578033
